REPOSITORY_URL,repo_name,dependabot_version_updates_enabled,dependabot_enabled
https://github.com/atomist-skills/say-it-in-msteams-skill,atomist-skills/say-it-in-msteams-skill,False,False
https://github.com/bugsnag/bugsnag-android-gradle-plugin,bugsnag/bugsnag-android-gradle-plugin,False,False
https://github.com/Infosys-Live-Engineering/le_iterationchurn,Infosys-Live-Engineering/le_iterationchurn,False,False
https://github.com/infosys-servicestore/UpdateFromBackendTrue,infosys-servicestore/UpdateFromBackendTrue,False,False
https://github.com/Infosys-AG-Insights/ISSP_utilization,Infosys-AG-Insights/ISSP_utilization,False,False
https://github.com/sandeep-source1/repo-00055,sandeep-source1/repo-00055,False,False
https://github.com/aledade-org/Predict-Q0-attribution,aledade-org/Predict-Q0-attribution,False,False
https://github.com/Infosys-cloud-devops-offering/ArachniScanner-AWSCodepipeline,Infosys-cloud-devops-offering/ArachniScanner-AWSCodepipeline,False,False
https://github.com/atomisthq/yaml-reading-manipulating-writing-comparison,atomisthq/yaml-reading-manipulating-writing-comparison,False,False
https://github.com/Infosys-necessity-plugins/appengine,Infosys-necessity-plugins/appengine,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-application-manager-mf,GHCP-QLTY-AG-Core-Platform/ui-application-manager-mf,False,False
https://github.com/SPGI-OSC/whitesource-config,SPGI-OSC/whitesource-config,False,False
https://github.com/Infosys-SRE-Platform/build-size-threshold,Infosys-SRE-Platform/build-size-threshold,False,False
https://github.com/GHCP-IDP/ui-metrics-mf,GHCP-IDP/ui-metrics-mf,False,False
https://github.com/infosys-codestore/Idp_Plugin,infosys-codestore/Idp_Plugin,False,False
https://github.com/infosys-servicestore/AC_To_CodeStore_Artifact_Migration,infosys-servicestore/AC_To_CodeStore_Artifact_Migration,False,False
https://github.com/bugsnag/KSCrash,bugsnag/KSCrash,False,False
https://github.com/atomist-skills/clj-kondo-skill,atomist-skills/clj-kondo-skill,False,False
https://github.com/Infosys-Live-Engineering/le-qa-testing,Infosys-Live-Engineering/le-qa-testing,False,False
https://github.com/Infosys-AG-Insights/dd_utilization,Infosys-AG-Insights/dd_utilization,False,False
https://github.com/atomisthq/awscluster,atomisthq/awscluster,False,False
https://github.com/aledade-org/dataops-scripts,aledade-org/dataops-scripts,False,False
https://github.com/SPGI-OSC/Caroline,SPGI-OSC/Caroline,False,False
https://github.com/GHCP-IDP/ui-widgets-mf,GHCP-IDP/ui-widgets-mf,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-pipeline-editor-mf,GHCP-QLTY-AG-Core-Platform/ui-pipeline-editor-mf,False,False
https://github.com/Infosys-SRE-Platform/build-time-threshold,Infosys-SRE-Platform/build-time-threshold,False,False
https://github.com/Infosys-necessity-plugins/report-dynamic-mapping,Infosys-necessity-plugins/report-dynamic-mapping,False,False
https://github.com/sandeep-source1/repo-00056,sandeep-source1/repo-00056,False,False
https://github.com/Infosys-cloud-devops-offering/AWSOpsWorks-AWSCodepipeline,Infosys-cloud-devops-offering/AWSOpsWorks-AWSCodepipeline,False,False
https://github.com/infosys-codestore/demo,infosys-codestore/demo,False,False
https://github.com/infosys-servicestore/ops,infosys-servicestore/ops,False,False
https://github.com/bugsnag/marketing,bugsnag/marketing,False,False
https://github.com/atomist-skills/markdownlint-skill,atomist-skills/markdownlint-skill,False,False
https://github.com/Infosys-Live-Engineering/le_defects,Infosys-Live-Engineering/le_defects,False,False
https://github.com/atomisthq/concourse-bosh,atomisthq/concourse-bosh,False,False
https://github.com/Infosys-AG-Insights/api_ml_story_01,Infosys-AG-Insights/api_ml_story_01,False,False
https://github.com/aledade-org/etl_sql_queries,aledade-org/etl_sql_queries,False,False
https://github.com/GHCP-IDP/ui-application-manager-mf,GHCP-IDP/ui-application-manager-mf,False,False
https://github.com/Infosys-SRE-Platform/email-alert,Infosys-SRE-Platform/email-alert,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-pipeline-manager-mf,GHCP-QLTY-AG-Core-Platform/ui-pipeline-manager-mf,False,False
https://github.com/SPGI-OSC/Final_OWASP_Secure_App_Test,SPGI-OSC/Final_OWASP_Secure_App_Test,False,False
https://github.com/sandeep-source1/repo-00057,sandeep-source1/repo-00057,False,False
https://github.com/Infosys-necessity-plugins/sample-hybrid,Infosys-necessity-plugins/sample-hybrid,False,False
https://github.com/Infosys-cloud-devops-offering/AWSAppMesh-AWSEKS,Infosys-cloud-devops-offering/AWSAppMesh-AWSEKS,False,False
https://github.com/infosys-codestore/Email_Reminders_PM,infosys-codestore/Email_Reminders_PM,False,False
https://github.com/infosys-servicestore/MoveToMP_Plugin,infosys-servicestore/MoveToMP_Plugin,False,False
https://github.com/bugsnag/conferences,bugsnag/conferences,False,False
https://github.com/atomisthq/aws-triage,atomisthq/aws-triage,False,False
https://github.com/atomist-skills/yamllint-skill,atomist-skills/yamllint-skill,False,False
https://github.com/Infosys-AG-Insights/platform_utilization_summaryview,Infosys-AG-Insights/platform_utilization_summaryview,False,False
https://github.com/GHCP-IDP/ui-admin-module-mf,GHCP-IDP/ui-admin-module-mf,False,False
https://github.com/Infosys-Live-Engineering/releaseconfidence,Infosys-Live-Engineering/releaseconfidence,False,False
https://github.com/new-Orggg/testtt,new-Orggg/testtt,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-plugin-builder-mf,GHCP-QLTY-AG-Core-Platform/ui-plugin-builder-mf,False,False
https://github.com/aledade-org/fileutils,aledade-org/fileutils,False,False
https://github.com/SPGI-OSC/Global_Config_Check_Mend,SPGI-OSC/Global_Config_Check_Mend,False,False
https://github.com/Infosys-SRE-Platform/mail_receiver_info,Infosys-SRE-Platform/mail_receiver_info,False,False
https://github.com/Infosys-necessity-plugins/email_notification,Infosys-necessity-plugins/email_notification,False,False
https://github.com/sandeep-source1/repo-00058,sandeep-source1/repo-00058,False,False
https://github.com/infosys-codestore/codestore_VSCodeExtention,infosys-codestore/codestore_VSCodeExtention,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-HelmChart,Infosys-cloud-devops-offering/AzureDevOpsExtension-HelmChart,False,False
https://github.com/infosys-servicestore/aem-content-automation,infosys-servicestore/aem-content-automation,False,False
https://github.com/bugsnag/bugsnag-node-segfault,bugsnag/bugsnag-node-segfault,False,False
https://github.com/atomist-skills/dockerfilelint-skill,atomist-skills/dockerfilelint-skill,False,False
https://github.com/atomisthq/kalapas-deployer,atomisthq/kalapas-deployer,False,False
https://github.com/Infosys-AG-Insights/story_data_train,Infosys-AG-Insights/story_data_train,False,False
https://github.com/GHCP-IDP/ui-agents-manager-mf,GHCP-IDP/ui-agents-manager-mf,False,False
https://github.com/Infosys-Live-Engineering/devCredScore_Velocity_sprintvelocity,Infosys-Live-Engineering/devCredScore_Velocity_sprintvelocity,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-portfolio-manager-mf,GHCP-QLTY-AG-Core-Platform/ui-portfolio-manager-mf,False,False
https://github.com/SPGI-OSC/juicee,SPGI-OSC/juicee,False,False
https://github.com/new-Orggg/archive-repo,new-Orggg/archive-repo,False,False
https://github.com/aledade-org/Analytics_Modules,aledade-org/Analytics_Modules,False,False
https://github.com/sandeep-source1/repo-00059,sandeep-source1/repo-00059,False,False
https://github.com/Infosys-SRE-Platform/alert-notifications,Infosys-SRE-Platform/alert-notifications,False,False
https://github.com/Infosys-necessity-plugins/-,Infosys-necessity-plugins/-,False,False
https://github.com/infosys-codestore/DPS_Plugin,infosys-codestore/DPS_Plugin,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-GoogleBigQuery,Infosys-cloud-devops-offering/AzureDevOpsExtension-GoogleBigQuery,False,False
https://github.com/bugsnag/react-inline-svg,bugsnag/react-inline-svg,False,False
https://github.com/infosys-servicestore/infosys-content-automation-platform,infosys-servicestore/infosys-content-automation-platform,False,False
https://github.com/atomist-skills/tflint-skill,atomist-skills/tflint-skill,False,False
https://github.com/atomisthq/delivery-zone,atomisthq/delivery-zone,False,False
https://github.com/Infosys-AG-Insights/story_data_test_backlog,Infosys-AG-Insights/story_data_test_backlog,False,False
https://github.com/Infosys-Live-Engineering/devCredScore_processAdherence_branching_model_adherence,Infosys-Live-Engineering/devCredScore_processAdherence_branching_model_adherence,False,False
https://github.com/GHCP-IDP/ngx-cron-editor-lib,GHCP-IDP/ngx-cron-editor-lib,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-shared-components-mf,GHCP-QLTY-AG-Core-Platform/ui-shared-components-mf,False,False
https://github.com/SPGI-OSC/juiceee,SPGI-OSC/juiceee,False,False
https://github.com/Infosys-SRE-Platform/ops_metrics_dropdown,Infosys-SRE-Platform/ops_metrics_dropdown,False,False
https://github.com/sandeep-source1/repo-00060,sandeep-source1/repo-00060,False,False
https://github.com/new-Orggg/testtt,new-Orggg/testtt,False,False
https://github.com/Infosys-necessity-plugins/Vault,Infosys-necessity-plugins/Vault,False,False
https://github.com/aledade-org/corporate-systems,aledade-org/corporate-systems,False,False
https://github.com/bugsnag/engineering,bugsnag/engineering,False,False
https://github.com/infosys-servicestore/Compliance,infosys-servicestore/Compliance,False,False
https://github.com/infosys-codestore/testing-IdpPlugin,infosys-codestore/testing-IdpPlugin,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-BluePrints,Infosys-cloud-devops-offering/AzureDevOpsExtension-BluePrints,False,False
https://github.com/atomist-skills/gcp-cloud-run-deploy-skill,atomist-skills/gcp-cloud-run-deploy-skill,False,False
https://github.com/atomisthq/docker-jessie-dnsutils,atomisthq/docker-jessie-dnsutils,False,False
https://github.com/Infosys-AG-Insights/story_data_test_normal,Infosys-AG-Insights/story_data_test_normal,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-user-profile-mf,GHCP-QLTY-AG-Core-Platform/ui-user-profile-mf,False,False
https://github.com/GHCP-IDP/ui-conversations-mf,GHCP-IDP/ui-conversations-mf,False,False
https://github.com/Infosys-SRE-Platform/azure-monitor,Infosys-SRE-Platform/azure-monitor,False,False
https://github.com/Infosys-Live-Engineering/le-maturity-section-mf,Infosys-Live-Engineering/le-maturity-section-mf,False,False
https://github.com/sandeep-source1/repo-00061,sandeep-source1/repo-00061,False,False
https://github.com/SPGI-OSC/test-repo,SPGI-OSC/test-repo,False,False
https://github.com/new-Orggg/archive-repo,new-Orggg/archive-repo,False,False
https://github.com/infosys-servicestore/content-intelligence,infosys-servicestore/content-intelligence,False,False
https://github.com/Infosys-necessity-plugins/data_source,Infosys-necessity-plugins/data_source,False,False
https://github.com/aledade-org/operational_admin,aledade-org/operational_admin,False,False
https://github.com/bugsnag/bugsnag-integrations-worker,bugsnag/bugsnag-integrations-worker,False,False
https://github.com/infosys-codestore/testing-IDP,infosys-codestore/testing-IDP,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-SnowFlake,Infosys-cloud-devops-offering/AzureDevOpsExtension-SnowFlake,False,False
https://github.com/Infosys-AG-Insights/storypoint_prediction,Infosys-AG-Insights/storypoint_prediction,False,False
https://github.com/atomist-skills/prettier-skill,atomist-skills/prettier-skill,False,False
https://github.com/sandeep-source1/repo-00062,sandeep-source1/repo-00062,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-admin-module-mf,GHCP-QLTY-AG-Core-Platform/ui-admin-module-mf,False,False
https://github.com/atomisthq/maven-caching-proxy,atomisthq/maven-caching-proxy,False,False
https://github.com/GHCP-IDP/ui-developer-analytics-mf,GHCP-IDP/ui-developer-analytics-mf,False,False
https://github.com/SPGI-OSC/vulpy,SPGI-OSC/vulpy,False,False
https://github.com/Infosys-SRE-Platform/sre-home-overview-mf,Infosys-SRE-Platform/sre-home-overview-mf,False,False
https://github.com/Infosys-Live-Engineering/le-agility-section-mf,Infosys-Live-Engineering/le-agility-section-mf,False,False
https://github.com/infosys-codestore/DataSync_MP_SS,infosys-codestore/DataSync_MP_SS,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-AWSEKS,Infosys-cloud-devops-offering/AzureDevOpsExtension-AWSEKS,False,False
https://github.com/Infosys-necessity-plugins/ssh,Infosys-necessity-plugins/ssh,False,False
https://github.com/bugsnag/cocoapods-bugsnag,bugsnag/cocoapods-bugsnag,False,False
https://github.com/aledade-org/patient-domain,aledade-org/patient-domain,False,False
https://github.com/sandeep-source1/repo-00063,sandeep-source1/repo-00063,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ui-developer-analytics-mf,GHCP-QLTY-AG-Core-Platform/ui-developer-analytics-mf,False,False
https://github.com/atomisthq/exhibitor-zookeeper,atomisthq/exhibitor-zookeeper,False,False
https://github.com/Infosys-AG-Insights/story_data_test,Infosys-AG-Insights/story_data_test,False,False
https://github.com/atomist-skills/pr-commit-check-skill,atomist-skills/pr-commit-check-skill,False,False
https://github.com/Infosys-SRE-Platform/mulesoft-plugin,Infosys-SRE-Platform/mulesoft-plugin,False,False
https://github.com/SPGI-OSC/DVWA,SPGI-OSC/DVWA,False,False
https://github.com/infosys-codestore/MoveToMP_Plugin,infosys-codestore/MoveToMP_Plugin,False,False
https://github.com/GHCP-IDP/ui-infosys-telemetry-lib,GHCP-IDP/ui-infosys-telemetry-lib,False,False
https://github.com/Infosys-Live-Engineering/le-stability-section-mf,Infosys-Live-Engineering/le-stability-section-mf,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-CatchPointSREDashboards,Infosys-cloud-devops-offering/AzureDevOpsExtension-CatchPointSREDashboards,False,False
https://github.com/Infosys-necessity-plugins/continuum,Infosys-necessity-plugins/continuum,False,False
https://github.com/bugsnag/open-source,bugsnag/open-source,False,False
https://github.com/aledade-org/airflow,aledade-org/airflow,False,False
https://github.com/sandeep-source1/repo-00064,sandeep-source1/repo-00064,False,False
https://github.com/atomisthq/awskube-concourse-resource,atomisthq/awskube-concourse-resource,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/Automation_Factory_services,GHCP-QLTY-AG-Core-Platform/Automation_Factory_services,False,False
https://github.com/Infosys-AG-Insights/prediction_story_point,Infosys-AG-Insights/prediction_story_point,False,False
https://github.com/Infosys-SRE-Platform/catchpoint-config,Infosys-SRE-Platform/catchpoint-config,False,False
https://github.com/atomist-skills/terraform-skill,atomist-skills/terraform-skill,False,False
https://github.com/GHCP-IDP/ui-notification-manager,GHCP-IDP/ui-notification-manager,False,False
https://github.com/infosys-codestore/db-test,infosys-codestore/db-test,False,False
https://github.com/ntangsuratupgrade/spectrum-docker,ntangsuratupgrade/spectrum-docker,False,False
https://github.com/SPGI-OSC/WebgoatJava,SPGI-OSC/WebgoatJava,False,False
https://github.com/Infosys-Live-Engineering/backlog-ageing,Infosys-Live-Engineering/backlog-ageing,False,False
https://github.com/Infosys-cloud-devops-offering/azuredevops-APMDashboards,Infosys-cloud-devops-offering/azuredevops-APMDashboards,False,False
https://github.com/bugsnag/bugsnag-consistency-worker,bugsnag/bugsnag-consistency-worker,False,False
https://github.com/Infosys-necessity-plugins/aws-s3-download,Infosys-necessity-plugins/aws-s3-download,False,False
https://github.com/aledade-org/dev-sandbox,aledade-org/dev-sandbox,False,False
https://github.com/atomisthq/kafka-kube,atomisthq/kafka-kube,False,False
https://github.com/sandeep-source1/repo-00065,sandeep-source1/repo-00065,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/windows-services,GHCP-QLTY-AG-Core-Platform/windows-services,False,False
https://github.com/atomist-skills/zprint-skill,atomist-skills/zprint-skill,False,False
https://github.com/Infosys-SRE-Platform/aws-cloudwatch,Infosys-SRE-Platform/aws-cloudwatch,False,False
https://github.com/Infosys-AG-Insights/notifications,Infosys-AG-Insights/notifications,False,False
https://github.com/ntangsuratupgrade/python-metro2,ntangsuratupgrade/python-metro2,False,False
https://github.com/GHCP-IDP/ui-sfdc-trigger-input-mf,GHCP-IDP/ui-sfdc-trigger-input-mf,False,False
https://github.com/SPGI-OSC/Juiceshop,SPGI-OSC/Juiceshop,False,False
https://github.com/infosys-codestore/Marketplace-ui,infosys-codestore/Marketplace-ui,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOps-GoogleFireBase,Infosys-cloud-devops-offering/AzureDevOps-GoogleFireBase,False,False
https://github.com/Infosys-necessity-plugins/aws-s3-upload,Infosys-necessity-plugins/aws-s3-upload,False,False
https://github.com/Infosys-Live-Engineering/le_defect_rejection_ratio,Infosys-Live-Engineering/le_defect_rejection_ratio,False,False
https://github.com/bugsnag/bugsnag-test-integration,bugsnag/bugsnag-test-integration,False,False
https://github.com/aledade-org/alebricks,aledade-org/alebricks,False,False
https://github.com/atomisthq/parameter-lib,atomisthq/parameter-lib,False,False
https://github.com/GHCP-IDP/ui-key-manager-mf,GHCP-IDP/ui-key-manager-mf,False,False
https://github.com/atomist-skills/commitlint-skill,atomist-skills/commitlint-skill,False,False
https://github.com/Infosys-SRE-Platform/mulesoft-logs,Infosys-SRE-Platform/mulesoft-logs,False,False
https://github.com/ntangsuratupgrade/metro2-web,ntangsuratupgrade/metro2-web,False,False
https://github.com/sandeep-source1/repo-00066,sandeep-source1/repo-00066,False,False
https://github.com/Infosys-iTAF/ui-programs-mf,Infosys-iTAF/ui-programs-mf,False,False
https://github.com/Infosys-AG-Insights/release_risk_data,Infosys-AG-Insights/release_risk_data,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/windows-service,GHCP-QLTY-AG-Core-Platform/windows-service,False,False
https://github.com/infosys-codestore/OTP-service,infosys-codestore/OTP-service,False,False
https://github.com/SPGI-OSC/Actions_Caller,SPGI-OSC/Actions_Caller,False,False
https://github.com/atomisthq/service-fact-store,atomisthq/service-fact-store,False,False
https://github.com/Infosys-Live-Engineering/le_Storypoint_Percentage,Infosys-Live-Engineering/le_Storypoint_Percentage,False,False
https://github.com/Infosys-necessity-plugins/config-lint,Infosys-necessity-plugins/config-lint,False,False
https://github.com/aledade-org/knowledge-graph,aledade-org/knowledge-graph,False,False
https://github.com/bugsnag/bugsnag-event-indexing-worker,bugsnag/bugsnag-event-indexing-worker,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOps-SauceLabsAutomation,Infosys-cloud-devops-offering/AzureDevOps-SauceLabsAutomation,False,False
https://github.com/GHCP-IDP/ui-widgets-mf-1,GHCP-IDP/ui-widgets-mf-1,False,False
https://github.com/SPGI-OSC/Yoda-PHP,SPGI-OSC/Yoda-PHP,False,False
https://github.com/ntangsuratupgrade/lambda-waf,ntangsuratupgrade/lambda-waf,False,False
https://github.com/Infosys-iTAF/ui-application-manager-mf,Infosys-iTAF/ui-application-manager-mf,False,False
https://github.com/Infosys-SRE-Platform/production-defects-plugin,Infosys-SRE-Platform/production-defects-plugin,False,False
https://github.com/atomist-skills/lein-deploy-skill,atomist-skills/lein-deploy-skill,False,False
https://github.com/infosys-codestore/virtual-id-kms,infosys-codestore/virtual-id-kms,False,False
https://github.com/sandeep-source1/repo-00067,sandeep-source1/repo-00067,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ops-STAGING,GHCP-QLTY-AG-Core-Platform/ops-STAGING,False,False
https://github.com/Infosys-AG-Insights/prediction_spillover,Infosys-AG-Insights/prediction_spillover,False,False
https://github.com/Infosys-Live-Engineering/le_test_automation,Infosys-Live-Engineering/le_test_automation,False,False
https://github.com/atomisthq/core-specs,atomisthq/core-specs,False,False
https://github.com/bugsnag/blog,bugsnag/blog,False,False
https://github.com/GHCP-IDP/ui-sap-plugin-inputs-mf,GHCP-IDP/ui-sap-plugin-inputs-mf,False,False
https://github.com/Infosys-necessity-plugins/CyberArk,Infosys-necessity-plugins/CyberArk,False,False
https://github.com/SPGI-OSC/451-research-search-PHP,SPGI-OSC/451-research-search-PHP,False,False
https://github.com/ntangsuratupgrade/metro2-tools,ntangsuratupgrade/metro2-tools,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsWorkflowAutomation-Remedyforce,Infosys-cloud-devops-offering/AzureDevOpsWorkflowAutomation-Remedyforce,False,False
https://github.com/aledade-org/datahub,aledade-org/datahub,False,False
https://github.com/atomist-skills/npm-build-skill,atomist-skills/npm-build-skill,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/mongo-dr-sync-primary,GHCP-QLTY-AG-Core-Platform/mongo-dr-sync-primary,False,False
https://github.com/Infosys-SRE-Platform/deployment_frequency_plugin,Infosys-SRE-Platform/deployment_frequency_plugin,False,False
https://github.com/infosys-codestore/virtual-id-backend,infosys-codestore/virtual-id-backend,False,False
https://github.com/Infosys-iTAF/itaf-datasheet,Infosys-iTAF/itaf-datasheet,False,False
https://github.com/sandeep-source1/repo-00068,sandeep-source1/repo-00068,False,False
https://github.com/Infosys-AG-Insights/bestdeveloper_prediction,Infosys-AG-Insights/bestdeveloper_prediction,False,False
https://github.com/bugsnag/bugsnag-cocoa-crashprobe,bugsnag/bugsnag-cocoa-crashprobe,False,False
https://github.com/atomisthq/analyzer,atomisthq/analyzer,False,False
https://github.com/Infosys-necessity-plugins/aws-eks-deploy,Infosys-necessity-plugins/aws-eks-deploy,False,False
https://github.com/Infosys-Live-Engineering/le_defect,Infosys-Live-Engineering/le_defect,False,False
https://github.com/SPGI-OSC/gcc-flex-JAVA,SPGI-OSC/gcc-flex-JAVA,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-Anchore,Infosys-cloud-devops-offering/AzureDevOpsExtension-Anchore,False,False
https://github.com/ntangsuratupgrade/build-sox,ntangsuratupgrade/build-sox,False,False
https://github.com/GHCP-IDP/ui-idp-onboarding-mf,GHCP-IDP/ui-idp-onboarding-mf,False,False
https://github.com/atomist-skills/npm-vulnerability-scanner-skill,atomist-skills/npm-vulnerability-scanner-skill,False,False
https://github.com/aledade-org/maehc_schema,aledade-org/maehc_schema,False,False
https://github.com/Infosys-iTAF/Selenium_file_upload,Infosys-iTAF/Selenium_file_upload,False,False
https://github.com/sandeep-source1/repo-00069,sandeep-source1/repo-00069,False,False
https://github.com/Infosys-SRE-Platform/sre-security-management-mf,Infosys-SRE-Platform/sre-security-management-mf,False,False
https://github.com/Infosys-AG-Insights/prediction_bugcount,Infosys-AG-Insights/prediction_bugcount,False,False
https://github.com/infosys-codestore/poams-ui-coke,infosys-codestore/poams-ui-coke,False,False
https://github.com/bugsnag/CrashProbe-Data,bugsnag/CrashProbe-Data,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/ag-core-shared-module,GHCP-QLTY-AG-Core-Platform/ag-core-shared-module,False,False
https://github.com/atomisthq/compatibility-checker,atomisthq/compatibility-checker,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-DevSecOpsDashboards,Infosys-cloud-devops-offering/AzureDevOpsExtension-DevSecOpsDashboards,False,False
https://github.com/GHCP-IDP/openidp-new,GHCP-IDP/openidp-new,False,False
https://github.com/Infosys-necessity-plugins/aws-lambda-deploy,Infosys-necessity-plugins/aws-lambda-deploy,False,False
https://github.com/ntangsuratupgrade/panopticon,ntangsuratupgrade/panopticon,False,False
https://github.com/aledade-org/mirth,aledade-org/mirth,False,False
https://github.com/Infosys-Live-Engineering/user-adoption-plugin,Infosys-Live-Engineering/user-adoption-plugin,False,False
https://github.com/atomist-skills/greet-bot-skill,atomist-skills/greet-bot-skill,False,False
https://github.com/SPGI-OSC/China-Sentiment-Analysis-Python,SPGI-OSC/China-Sentiment-Analysis-Python,False,False
https://github.com/infosys-codestore/poams,infosys-codestore/poams,False,False
https://github.com/Infosys-iTAF/itaf-shared-component,Infosys-iTAF/itaf-shared-component,False,False
https://github.com/sandeep-source1/repo-00070,sandeep-source1/repo-00070,False,False
https://github.com/Infosys-AG-Insights/spillover_prediction,Infosys-AG-Insights/spillover_prediction,False,False
https://github.com/Infosys-SRE-Platform/azure-build-metrics,Infosys-SRE-Platform/azure-build-metrics,False,False
https://github.com/bugsnag/docs.bugsnag.com,bugsnag/docs.bugsnag.com,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/mongo-dr-sync-secondary,GHCP-QLTY-AG-Core-Platform/mongo-dr-sync-secondary,False,False
https://github.com/atomisthq/event-injector,atomisthq/event-injector,False,False
https://github.com/Infosys-Live-Engineering/devCredScore_processAdherence_no_code_commit_on_open_PR,Infosys-Live-Engineering/devCredScore_processAdherence_no_code_commit_on_open_PR,False,False
https://github.com/Infosys-necessity-plugins/aws-lambda-invoke,Infosys-necessity-plugins/aws-lambda-invoke,False,False
https://github.com/aledade-org/pentaho,aledade-org/pentaho,False,False
https://github.com/ntangsuratupgrade/devops-tools,ntangsuratupgrade/devops-tools,False,False
https://github.com/GHCP-IDP/ArgoCD,GHCP-IDP/ArgoCD,False,False
https://github.com/SPGI-OSC/ESCodeBase-Python,SPGI-OSC/ESCodeBase-Python,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-SRE-Dashboards,Infosys-cloud-devops-offering/AzureDevOpsExtension-SRE-Dashboards,False,False
https://github.com/atomist-skills/heroku-integration,atomist-skills/heroku-integration,False,False
https://github.com/Infosys-SRE-Platform/dynatrace_plugin_live,Infosys-SRE-Platform/dynatrace_plugin_live,False,False
https://github.com/Infosys-iTAF/ui-core,Infosys-iTAF/ui-core,False,False
https://github.com/sandeep-source1/repo-00071,sandeep-source1/repo-00071,False,False
https://github.com/infosys-codestore/DQ-Plugin,infosys-codestore/DQ-Plugin,False,False
https://github.com/Infosys-AG-Insights/bugcount_prediction,Infosys-AG-Insights/bugcount_prediction,False,False
https://github.com/bugsnag/IntegrationTemplate,bugsnag/IntegrationTemplate,False,False
https://github.com/Infosys-Live-Engineering/le-quality-section-mf,Infosys-Live-Engineering/le-quality-section-mf,False,False
https://github.com/atomisthq/k8-convergence-agent,atomisthq/k8-convergence-agent,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/schemagen,GHCP-QLTY-AG-Core-Platform/schemagen,False,False
https://github.com/aledade-org/dataplatform,aledade-org/dataplatform,False,False
https://github.com/Infosys-necessity-plugins/aws-boto3,Infosys-necessity-plugins/aws-boto3,False,False
https://github.com/GHCP-IDP/Jen-DPipe,GHCP-IDP/Jen-DPipe,False,False
https://github.com/atomist-skills/k8svent-integration,atomist-skills/k8svent-integration,False,False
https://github.com/ntangsuratupgrade/find-calls,ntangsuratupgrade/find-calls,False,False
https://github.com/Infosys-cloud-devops-offering/AzureDevOpsExtension-DevSecOps-Insights-Dashboards,Infosys-cloud-devops-offering/AzureDevOpsExtension-DevSecOps-Insights-Dashboards,False,False
https://github.com/Infosys-SRE-Platform/prometheus_plugin,Infosys-SRE-Platform/prometheus_plugin,False,False
https://github.com/SPGI-OSC/Auto-Spreading-Python-R,SPGI-OSC/Auto-Spreading-Python-R,False,False
https://github.com/sandeep-source1/hello-repo,sandeep-source1/hello-repo,False,False
https://github.com/Infosys-AG-Insights/extensions_prediction,Infosys-AG-Insights/extensions_prediction,False,False
https://github.com/infosys-codestore/Angular-Node.js-Unix-StringSearchUtility,infosys-codestore/Angular-Node.js-Unix-StringSearchUtility,False,False
https://github.com/Infosys-iTAF/itaf-selenuim-agent,Infosys-iTAF/itaf-selenuim-agent,False,False
https://github.com/bugsnag/enterprise,bugsnag/enterprise,False,False
https://github.com/GHCP-QLTY-AG-Core-Platform/TestPipelineAsCode,GHCP-QLTY-AG-Core-Platform/TestPipelineAsCode,False,False
https://github.com/atomisthq/docker-demo-proxy,atomisthq/docker-demo-proxy,False,False
https://github.com/Infosys-necessity-plugins/Sahi,Infosys-necessity-plugins/Sahi,False,False
https://github.com/Infosys-Live-Engineering/le_FirstrightUserSotries,Infosys-Live-Engineering/le_FirstrightUserSotries,False,False
https://github.com/GHCP-IDP/IDP_Migrated_Projects,GHCP-IDP/IDP_Migrated_Projects,False,False
https://github.com/ntangsuratupgrade/ansible,ntangsuratupgrade/ansible,False,False
